Id,鄉鎮市區,交易標的,路名,土地移轉總面積平方公尺,都市土地使用分區,土地數,建物數,車位數,移轉層次,移轉層次項目,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,交易年,交易日,交易月,地鐵站,超商,公園,托兒所,國小,國中,高中職,大學,金融機構,醫院,大賣場,超市,百貨公司,警察局,消防局,縱坐標,橫坐標
4136,大安區,房地(土地+建物),仁愛路四段,17.31,住,2.0,1.0,0,6,無,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1988-05-04,145.88,2,2,2,有,有,2019,17,12,1.0,16.0,5.0,20.0,20.0,20.0,14.0,19.0,20.0,20.0,12.0,20.0,20.0,20.0,20.0,25.000023204695452,121.58890647121844
4137,松山區,房地(土地+建物),八德路三段,31.25,第三種住宅區,1.0,1.0,0,2,陽臺,4.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1962-05-28,93.26,3,2,2,有,無,2021,10,10,2.0,17.0,11.0,20.0,20.0,20.0,14.0,19.0,20.0,20.0,12.0,20.0,20.0,20.0,20.0,25.00844730469545,121.58466517121843
4138,內湖區,房地(土地+建物),金龍路,31.96,第三種住宅區,1.0,1.0,0.0,11,無,12.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1982-12-13,101.89,3,2,2,有,有,2021,16,4,0.0,7.0,5.0,20.0,20.0,15.0,3.0,6.0,17.0,20.0,10.0,20.0,8.0,19.0,14.0,24.986825104695452,121.55742387121843
4139,內湖區,房地(土地+建物),內湖路一段,37.39,第三種住宅區,1.0,1.0,0,1,無,5.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1988-11-29,120.99,0,0,0,無,無,2020,28,12,0.0,8.0,10.0,18.0,20.0,20.0,4.0,13.0,18.0,19.0,12.0,20.0,13.0,20.0,16.0,25.049299304695452,121.59551637121844
4140,大同區,房地(土地+建物)+車位,雙連街,21.92,住,1.0,1.0,1,10,無,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,2017-07-26,226.97,4,2,2,有,有,2020,25,3,2.0,17.0,14.0,20.0,20.0,20.0,12.0,18.0,20.0,20.0,10.0,20.0,20.0,20.0,20.0,25.021834904695453,121.55150277121844
4141,北投區,房地(土地+建物),致遠一路二段,33.8,住,1.0,1.0,0,5,無,5.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1977-09-15,102.96,6,3,3,有,無,2019,24,11,2.0,12.0,7.0,20.0,20.0,20.0,6.0,13.0,20.0,20.0,8.0,20.0,20.0,19.0,15.0,25.075414904695453,121.54524997121844
4142,文山區,房地(土地+建物)+車位,辛亥路四段,21.8,第三種住宅區,1.0,1.0,1,4,無,10.0,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,2007-10-26,111.39,2,2,1,有,有,2021,28,1,1.0,9.0,7.0,20.0,20.0,19.0,14.0,16.0,19.0,20.0,9.0,20.0,20.0,20.0,20.0,24.966518404695453,121.58725907121844
4143,內湖區,房地(土地+建物),內湖路一段,26.62,住,3.0,1.0,0,3,無,5.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1985-12-18,87.75,2,2,2,有,無,2019,13,10,0.0,7.0,9.0,20.0,20.0,19.0,5.0,16.0,19.0,18.0,11.0,20.0,13.0,19.0,15.0,25.050408704695453,121.59385847121844
4144,士林區,房地(土地+建物),天母西路,90.5,住,1.0,1.0,0,2,陽台,4.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1975-06-03,216.13,4,2,3,有,無,2020,7,2,0.0,12.0,14.0,20.0,20.0,19.0,4.0,14.0,20.0,20.0,9.0,20.0,19.0,20.0,13.0,25.081327904695453,121.56055697121843
4145,松山區,房地(土地+建物),復興北路,5.55,住,1.0,1.0,0,5,無,11.0,套房(1房1廳1衛),住家用,鋼筋混凝土造,2008-10-13,34.22,0,1,1,有,有,2019,24,11,2.0,10.0,8.0,20.0,20.0,20.0,10.0,17.0,20.0,20.0,12.0,20.0,20.0,20.0,20.0,25.02536400469545,121.57834587121843
4146,北投區,房地(土地+建物)+車位,長壽路,55.12,第二種住宅區,1.0,1.0,1,3,無,5.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,2001-03-06,149.85,3,2,2,有,有,2020,13,12,1.0,7.0,10.0,19.0,19.0,15.0,3.0,12.0,19.0,20.0,7.0,20.0,13.0,15.0,9.0,25.10439400469545,121.53534877121844
4147,中山區,房地(土地+建物),合江街,12.37,住,1.0,1.0,0,5,無,6.0,套房(1房1廳1衛),住家用,鋼筋混凝土造,1999-05-28,46.16,1,0,1,有,有,2020,3,2,0.0,16.0,11.0,20.0,20.0,20.0,11.0,18.0,20.0,20.0,13.0,20.0,20.0,20.0,20.0,25.022742304695452,121.57136997121845
4148,文山區,房地(土地+建物),仙岩路,32.99,住,3.0,1.0,0,2,無,8.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1993-12-21,93.57,2,2,1,有,有,2020,5,4,0.0,9.0,7.0,20.0,20.0,20.0,16.0,17.0,15.0,20.0,9.0,20.0,17.0,20.0,19.0,24.95854240469545,121.58208587121844
4149,南港區,房地(土地+建物),忠孝東路六段,30.48,住,2.0,1.0,0,4,無,9.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1992-10-06,127.7,3,2,2,有,有,2020,18,4,1.0,9.0,17.0,20.0,20.0,20.0,8.0,11.0,19.0,20.0,13.0,20.0,20.0,20.0,20.0,25.01001480469545,121.61737747121843
4150,內湖區,房地(土地+建物),東湖路,27.94,第三種住宅區,1.0,1.0,0,5,無,5.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1975-08-01,106.15,4,3,3,有,無,2021,29,9,1.0,13.0,16.0,20.0,20.0,16.0,5.0,4.0,17.0,20.0,11.0,20.0,7.0,20.0,15.0,25.033453904695453,121.64722917121844
4151,中山區,房地(土地+建物),北安路,20.11,第三種住宅區,1.0,1.0,0.0,7,無,9.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1986-10-08,126.149999999999,3,2,2,有,有,2021,7,5,1.0,10.0,11.0,20.0,20.0,20.0,7.0,15.0,19.0,17.0,13.0,20.0,18.0,20.0,19.0,24.986825104695452,121.55742387121843
4152,士林區,房地(土地+建物),至誠路二段,34.97,住,1.0,1.0,0,1,無,5.0,店面(店鋪),住商用,鋼筋混凝土造,1982-07-19,192.79,0,0,0,無,無,2019,8,12,1.0,7.0,13.0,20.0,20.0,20.0,6.0,14.0,16.0,20.0,11.0,20.0,15.0,20.0,17.0,25.06359350469545,121.56084227121843
4153,大安區,房地(土地+建物),延吉街,23.37,第四種住宅區,1.0,1.0,0,3,無,7.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1985-09-26,125.19,4,2,2,有,有,2020,20,10,2.0,20.0,6.0,20.0,20.0,20.0,14.0,20.0,20.0,20.0,14.0,20.0,20.0,20.0,20.0,25.00164490469545,121.58654397121843
4154,中正區,房地(土地+建物)+車位,羅斯福路一段,27.08,住,1.0,1.0,1,5,無,8.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,2015-03-18,181.43,2,2,2,有,有,2019,9,12,0.0,10.0,3.0,20.0,20.0,20.0,14.0,19.0,20.0,20.0,13.0,20.0,20.0,20.0,20.0,24.992518404695453,121.55052527121843
4155,中正區,房地(土地+建物)+車位,汀州路三段,16.08,第三種住宅區,2.0,1.0,1.0,4,無,12.0,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,2007-11-22,143.74,0,0,0,無,有,2021,2,3,1.0,14.0,10.0,20.0,20.0,20.0,15.0,20.0,19.0,20.0,13.0,20.0,20.0,20.0,20.0,24.98003390469545,121.55996977121843
4156,松山區,房地(土地+建物),延吉街,22.68,第三之一種住宅區,1.0,1.0,0,3,無,7.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1978-03-30,121.19,3,2,2,有,有,2020,28,11,2.0,17.0,9.0,20.0,20.0,20.0,14.0,19.0,20.0,20.0,13.0,20.0,20.0,20.0,20.0,25.00717500469545,121.58454897121844
4157,南港區,房地(土地+建物)+車位,重陽路,31.03,住,1.0,1.0,2,4,無,15.0,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,2016-04-11,258.3,3,2,2,有,有,2019,10,10,1.0,9.0,10.0,20.0,20.0,16.0,7.0,4.0,17.0,19.0,12.0,20.0,9.0,20.0,17.0,25.022008704695452,121.64353797121844
4158,文山區,房地(土地+建物)+車位,仙岩路,45.44,第三種住宅區,1.0,1.0,1,17,無,20.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1995-04-11,246.67,3,2,2,有,有,2021,4,1,0.0,8.0,9.0,20.0,20.0,20.0,16.0,17.0,14.0,20.0,9.0,20.0,18.0,20.0,19.0,25.00804600469545,121.55742387121843
4159,北投區,房地(土地+建物),中央北路三段,18.64,第三種住宅區,1.0,1.0,0.0,4,無,7.0,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,2009-12-31,78.18,2,2,1,有,無,2020,30,12,1.0,5.0,4.0,13.0,20.0,11.0,3.0,11.0,16.0,20.0,5.0,17.0,6.0,12.0,12.0,24.986825104695452,121.55742387121843
4160,萬華區,房地(土地+建物),西昌街,24.6,住,1.0,2.0,0,4,無,5.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1983-04-25,92.61,4,1,2,有,無,2020,3,4,2.0,16.0,14.0,20.0,20.0,20.0,11.0,19.0,20.0,20.0,14.0,20.0,20.0,20.0,20.0,25.003323004695453,121.53279937121845
4161,南港區,房地(土地+建物)+車位,成福路,11.27,第三種住宅區,1.0,1.0,1.0,5,無,9.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,2003-03-14,69.74,2,1,1,有,有,2021,15,3,1.0,7.0,13.0,20.0,20.0,17.0,8.0,8.0,20.0,20.0,11.0,20.0,20.0,20.0,20.0,25.002667204695452,121.61974987121843
4162,文山區,房地(土地+建物)+車位,福興路,26.32,住,2.0,1.0,1,5,無,12.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,2009-12-02,152.18,3,2,2,有,有,2019,10,12,1.0,5.0,7.0,20.0,20.0,20.0,15.0,20.0,17.0,20.0,10.0,20.0,20.0,20.0,20.0,24.968135104695452,121.58196947121844
4163,南港區,房地(土地+建物)+車位,向陽路,47.37,住宅區,1.0,1.0,1,2,無,8.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,2007-12-17,216.26,4,2,2,有,有,2020,11,8,0.0,8.0,8.0,20.0,20.0,18.0,8.0,5.0,19.0,18.0,13.0,20.0,17.0,20.0,18.0,25.020391104695452,121.62671857121843
4164,南港區,房地(土地+建物)+車位,中坡南路,43.08,住,1.0,3.0,1,2,電梯樓梯間,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1995-11-15,191.93,4,2,2,有,有,2019,25,11,1.0,11.0,17.0,20.0,20.0,18.0,10.0,9.0,19.0,20.0,12.0,20.0,20.0,20.0,20.0,25.005226704695453,121.61596547121844
4165,松山區,房地(土地+建物),民生東路五段,5.35,住,1.0,1.0,0,2,無,7.0,套房(1房1廳1衛),住家用,鋼筋混凝土造,1979-09-20,28.54,0,1,1,有,有,2020,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.020983904695452,121.58994997121845
4166,大同區,房地(土地+建物)+車位,民權西路,13.78,第四種住宅區,3.0,1.0,1,14,無,14.0,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,2009-12-02,127.53,3,2,2,有,有,2020,13,12,1.0,14.0,14.0,20.0,20.0,20.0,13.0,18.0,20.0,20.0,10.0,20.0,20.0,20.0,20.0,25.00804600469545,121.55742387121843
4167,中山區,房地(土地+建物),遼寧街,18.51,第三種住宅區,1.0,1.0,0.0,3,無,15.0,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1975-06-09,98.4499999999999,3,2,1,有,有,2021,13,3,0.0,15.0,18.0,20.0,20.0,20.0,14.0,20.0,20.0,20.0,13.0,20.0,20.0,20.0,20.0,25.01736910469545,121.57415867121844
4168,大安區,房地(土地+建物)+車位,和平東路三段,13.13,第三種住宅區,1.0,1.0,2,11,無,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,2009-08-04,155.35,2,1,1,有,無,2020,23,9,0.0,5.0,7.0,20.0,20.0,20.0,16.0,19.0,20.0,20.0,9.0,20.0,20.0,20.0,20.0,25.00804600469545,121.55742387121843
4169,內湖區,房地(土地+建物),港華街,25.17,第三種住宅區,1.0,1.0,0.0,5,無,5.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1972-06-11,112.56,3,2,2,有,無,2021,29,3,1.0,13.0,9.0,20.0,20.0,19.0,8.0,11.0,18.0,20.0,11.0,20.0,10.0,20.0,19.0,25.04565280469545,121.60688397121844
4170,大安區,房地(土地+建物),復興南路二段,10.01,第三種住宅區,2.0,2.0,0.0,10,無,15.0,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,2008-01-16,91.43,2,2,1,有,有,2021,2,2,1.0,12.0,14.0,20.0,20.0,20.0,14.0,20.0,20.0,20.0,9.0,20.0,20.0,20.0,20.0,24.986825104695452,121.55742387121843
4171,北投區,房地(土地+建物),致遠一路二段,39.22,住,1.0,1.0,0,5,無,5.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1992-01-30,114.15,3,2,2,有,無,2020,19,5,2.0,14.0,5.0,20.0,20.0,19.0,6.0,13.0,20.0,20.0,8.0,20.0,18.0,19.0,16.0,25.07318270469545,121.54563937121844
4172,北投區,房地(土地+建物),西安街一段,87.5,住,2.0,2.0,0,1,騎樓,4.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1974-11-18,184.9,3,1,1,有,無,2020,1,1,1.0,12.0,10.0,20.0,20.0,19.0,4.0,12.0,19.0,20.0,9.0,20.0,17.0,20.0,16.0,25.071602504695452,121.55036287121844
4173,北投區,房地(土地+建物),立農街2段,20.68,住,1.0,1.0,0,4,無,5.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1978-11-17,84.8,2,1,1,有,無,2020,31,1,1.0,12.0,8.0,20.0,20.0,20.0,5.0,16.0,20.0,20.0,8.0,20.0,18.0,19.0,14.0,25.08076740469545,121.54730317121845
4174,文山區,房地(土地+建物)+車位,興隆路二段,39.24,住,3.0,1.0,1,9,無,11.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,2014-06-05,199.2,3,2,2,有,有,2020,6,2,0.0,10.0,9.0,20.0,20.0,20.0,15.0,20.0,16.0,20.0,12.0,20.0,18.0,20.0,20.0,24.964903404695452,121.57929867121844
4175,北投區,房地(土地+建物),樹林路,26.39,住,1.0,1.0,0,4,無,5.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1982-04-19,80.91,3,1,1,有,無,2019,19,12,1.0,4.0,5.0,13.0,20.0,11.0,3.0,12.0,15.0,20.0,4.0,19.0,6.0,14.0,13.0,25.10451990469545,121.52212557121844
4176,內湖區,房地(土地+建物)+車位,東湖路,29.73,住,1.0,1.0,1,4,無,6.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1990-11-26,133.5,3,2,2,有,有,2019,8,10,1.0,13.0,18.0,20.0,20.0,17.0,4.0,4.0,16.0,20.0,11.0,20.0,10.0,20.0,15.0,25.03182280469545,121.64676697121844
4177,松山區,房地(土地+建物)+車位,三民路,13.26,住宅用地,1.0,1.0,1,3,無,5.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1995-10-19,45.99,1,1,1,有,有,2020,11,8,0.0,11.0,11.0,20.0,20.0,20.0,9.0,14.0,20.0,20.0,12.0,20.0,20.0,20.0,20.0,25.023991504695452,121.59609247121844
4178,內湖區,房地(土地+建物)+車位,行善路,34.21,住宅區,1.0,1.0,1.0,7,無,9.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,2007-12-19,150.86,2,2,2,有,有,2020,23,12,0.0,5.0,7.0,20.0,20.0,20.0,9.0,10.0,20.0,20.0,13.0,20.0,20.0,20.0,20.0,25.02058860469545,121.61425397121843
4179,士林區,房地(土地+建物)+車位,延平北路六段,18.3,住,1.0,1.0,1,3,無,12.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,2016-08-05,162.87,3,2,2,有,有,2019,4,11,0.0,6.0,6.0,20.0,20.0,20.0,9.0,11.0,9.0,19.0,8.0,20.0,18.0,20.0,20.0,25.05276370469545,121.53305967121844
4180,北投區,房地(土地+建物)+車位,三合街一段,24.41,住,1.0,1.0,1,9,無,9.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,2016-07-12,154.81,1,1,2,有,有,2019,13,11,1.0,10.0,18.0,20.0,20.0,16.0,5.0,14.0,17.0,20.0,11.0,20.0,15.0,19.0,11.0,25.087622804695453,121.53731247121844
4181,萬華區,房地(土地+建物),中華路二段,12.4,第三種住宅區,1.0,1.0,0,7,無,12.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1979-04-03,46.08,1,2,1,有,有,2020,16,12,0.0,10.0,9.0,20.0,20.0,20.0,12.0,18.0,20.0,20.0,14.0,20.0,20.0,20.0,20.0,24.98693900469545,121.53982367121844
4182,北投區,房地(土地+建物),石牌路二段,22.2,住,1.0,1.0,0,1,無,6.0,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,2018-08-02,79.84,2,1,1,有,有,2020,14,3,0.0,7.0,9.0,20.0,20.0,18.0,4.0,13.0,19.0,20.0,8.0,20.0,19.0,20.0,13.0,25.084859604695453,121.55533527121844
4183,北投區,房地(土地+建物),西安街二段,29.5,第三種住宅區,1.0,1.0,0.0,4,無,4.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1966-08-16,86.28,3,2,1,有,無,2021,26,1,1.0,9.0,8.0,20.0,20.0,20.0,5.0,14.0,20.0,20.0,9.0,20.0,17.0,20.0,14.0,25.08079210469545,121.54370217121844
4184,信義區,房地(土地+建物),虎林街,36.75,第三種住宅區,1.0,1.0,0.0,1,無,4.0,公寓(5樓含以下無電梯),住家用,加強磚造,1958-03-30,75.95,0,0,0,無,無,2019,21,3,1.0,14.0,16.0,20.0,20.0,19.0,9.0,14.0,20.0,20.0,13.0,20.0,20.0,20.0,20.0,25.00433100469545,121.60557707121843
4185,松山區,房地(土地+建物),富錦街,50.0,住宅用地,1.0,1.0,0,4,無,4.0,公寓(5樓含以下無電梯),住家用,加強磚造,1969-08-13,122.83,3,2,2,有,無,2020,12,12,0.0,9.0,14.0,20.0,20.0,20.0,11.0,16.0,20.0,20.0,12.0,20.0,20.0,20.0,20.0,25.023076404695452,121.59666807121843
4186,士林區,房地(土地+建物),中興街,40.6,住,1.0,1.0,0,4,無,5.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1984-07-03,146.83,4,2,2,有,無,2020,13,3,1.0,9.0,10.0,20.0,20.0,20.0,6.0,13.0,16.0,20.0,11.0,18.0,19.0,20.0,19.0,25.05759510469545,121.55430197121844
4187,中山區,房地(土地+建物),安東街,13.03,第三種住宅區,2.0,1.0,0,2,無,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,2010-04-23,63.64,2,1,1,有,有,2020,13,11,1.0,15.0,13.0,20.0,20.0,20.0,13.0,20.0,20.0,20.0,12.0,20.0,20.0,20.0,20.0,25.007564804695452,121.57403867121843
4188,內湖區,房地(土地+建物),文德路,15.65,第三種住宅區,1.0,1.0,0.0,15,無,16.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1983-11-23,73.04,1,2,1,有,有,2021,8,1,2.0,10.0,11.0,20.0,20.0,20.0,8.0,8.0,18.0,20.0,10.0,20.0,14.0,20.0,18.0,24.986825104695452,121.55742387121843
4189,中正區,房地(土地+建物),惠安街,27.45,住,1.0,1.0,0,2,無,5.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1979-12-27,109.13,2,1,2,有,無,2020,30,3,0.0,15.0,5.0,20.0,20.0,20.0,13.0,20.0,20.0,20.0,14.0,20.0,20.0,20.0,20.0,24.991394804695453,121.53873757121843
4190,士林區,房地(土地+建物)+車位,社子街,58.67,住,2.0,2.0,2,1,無,8.0,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,1994-11-28,253.75,0,0,4,有,無,2020,9,3,0.0,9.0,9.0,20.0,20.0,20.0,8.0,12.0,17.0,19.0,8.0,20.0,19.0,20.0,20.0,25.049582404695453,121.53941837121843
4191,南港區,房地(土地+建物),福德街,22.2,住,1.0,1.0,0,7,無,14.0,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1998-05-21,131.35,3,2,1,有,有,2019,30,12,0.0,4.0,8.0,20.0,20.0,14.0,7.0,11.0,19.0,19.0,7.0,20.0,18.0,20.0,19.0,25.00152460469545,121.62502237121844
4192,中正區,房地(土地+建物)+車位,濟南路二段,14.99,第三種住宅區,1.0,1.0,1.0,3,無,7.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1996-11-07,94.13,3,2,1,有,無,2018,11,2,2.0,12.0,8.0,20.0,20.0,20.0,13.0,20.0,20.0,20.0,9.0,20.0,20.0,20.0,20.0,25.000769004695453,121.56412047121844
4193,大安區,房地(土地+建物)+車位,復興南路二段,24.38,住,1.0,1.0,1,16,無,16.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1987-11-05,182.239999999999,4,2,3,有,有,2019,28,10,2.0,14.0,18.0,20.0,20.0,20.0,15.0,20.0,20.0,20.0,11.0,20.0,20.0,20.0,20.0,24.99290350469545,121.57431067121844
4194,內湖區,房地(土地+建物)+車位,康樂街,25.29,第三種住宅區,1.0,1.0,1,2,無,15.0,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,2009-04-24,152.78,3,2,2,有,有,2019,10,6,1.0,11.0,14.0,20.0,20.0,14.0,5.0,4.0,17.0,20.0,11.0,20.0,12.0,20.0,15.0,25.00804600469545,121.55742387121843
4195,南港區,房地(土地+建物)+車位,研究院路二段,47.83,住,1.0,1.0,1,3,無,5.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,2013-08-01,132.57,2,2,1,有,有,2019,17,11,0.0,7.0,11.0,18.0,20.0,13.0,5.0,6.0,9.0,17.0,9.0,19.0,8.0,18.0,14.0,24.999892804695452,121.64896007121844
4196,大同區,房地(土地+建物),雙連街,13.67,住,1.0,1.0,0,6,無,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,2017-07-26,132.62,3,2,2,有,有,2019,7,12,2.0,17.0,14.0,20.0,20.0,20.0,13.0,18.0,20.0,20.0,10.0,20.0,20.0,20.0,20.0,25.021834904695453,121.55150277121844
4197,北投區,房地(土地+建物)+車位,文林北路,44.58,住,2.0,1.0,1,9,無,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,2013-10-21,193.59,3,2,2,有,有,2020,11,5,1.0,9.0,12.0,20.0,20.0,20.0,6.0,11.0,17.0,20.0,6.0,20.0,16.0,20.0,18.0,25.06623330469545,121.55117747121844
4198,中山區,房地(土地+建物),龍江路,49.5,第三種住宅區,2.0,1.0,0.0,4,無,4.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1963-07-27,136.86,4,2,2,有,無,2021,12,3,0.0,9.0,8.0,20.0,20.0,20.0,11.0,17.0,20.0,20.0,13.0,20.0,20.0,20.0,20.0,24.986825104695452,121.55742387121843
4199,士林區,房地(土地+建物)+車位,士商路,51.95,第三種住宅區,1.0,2.0,1,5,無,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,2006-10-19,225.03,5,2,2,有,有,2020,24,11,0.0,9.0,8.0,20.0,20.0,20.0,8.0,12.0,14.0,20.0,10.0,20.0,18.0,20.0,19.0,25.05620020469545,121.54976017121844
4200,士林區,房地(土地+建物)+車位,德行東路,11.26,第三種住宅區,1.0,1.0,1.0,6,無,7.0,華廈(10層含以下有電梯),自由職業事務所,鋼筋混凝土造,1997-12-22,39.51,2,1,1,有,有,2017,16,11,0.0,8.0,6.0,20.0,20.0,19.0,4.0,13.0,16.0,20.0,11.0,20.0,19.0,20.0,16.0,24.986825104695452,121.55742387121843
4201,松山區,房地(土地+建物),富錦街,40.0,住宅用地,1.0,1.0,0,4,無,4.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1970-03-06,110.08,3,2,1,有,無,2020,31,12,0.0,10.0,11.0,20.0,20.0,20.0,8.0,13.0,20.0,20.0,13.0,20.0,20.0,20.0,19.0,25.00804600469545,121.55742387121843
4202,文山區,房地(土地+建物)+車位,指南路三段,39.75,第三種住宅區,1.0,1.0,1,8,無,14.0,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,2001-09-06,195.67,3,2,2,有,有,2020,7,12,0.0,7.0,4.0,19.0,20.0,14.0,9.0,15.0,11.0,14.0,5.0,20.0,6.0,18.0,8.0,24.94572010469545,121.61055957121845
4203,內湖區,房地(土地+建物),行善路,47.79,住,1.0,1.0,0,2,無,9.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1998-05-06,126.63,3,2,2,有,有,2019,7,12,1.0,3.0,11.0,20.0,20.0,20.0,6.0,11.0,20.0,20.0,15.0,20.0,20.0,20.0,20.0,25.01785090469545,121.60680197121845
4204,大安區,房地(土地+建物),復興南路一段,26.25,住,1.0,1.0,0,4,無,7.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1984-02-16,139.69,3,2,2,有,有,2020,21,4,1.0,17.0,9.0,20.0,20.0,20.0,14.0,19.0,20.0,20.0,13.0,20.0,20.0,20.0,20.0,25.00565100469545,121.57775177121844
4205,文山區,房地(土地+建物)+車位,政大三街,96.97,第二種住宅區,1.0,1.0,2,4,無,5.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,2009-07-09,269.48,3,2,2,有,有,2020,20,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.94806350469545,121.61428037121844
4206,萬華區,房地(土地+建物),西園路二段,13.65,第三種住宅區,1.0,1.0,0,3,無,12.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,2009-07-21,76.37,2,1,1,有,有,2020,4,10,0.0,19.0,13.0,20.0,20.0,20.0,12.0,19.0,19.0,20.0,15.0,20.0,20.0,20.0,20.0,25.00804600469545,121.55742387121843
4207,內湖區,房地(土地+建物),內湖路一段,19.01,住,2.0,1.0,0,1,無,7.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1981-12-30,110.729999999999,3,2,2,有,有,2019,17,11,1.0,10.0,12.0,20.0,20.0,20.0,6.0,11.0,19.0,18.0,12.0,20.0,13.0,20.0,17.0,25.04691420469545,121.59981457121845
4208,萬華區,房地(土地+建物),環河南路二段,25.32,住,1.0,1.0,0,4,無,5.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1988-07-14,97.58,3,2,2,有,無,2019,5,12,1.0,9.0,16.0,20.0,20.0,20.0,12.0,15.0,19.0,20.0,15.0,20.0,20.0,20.0,20.0,24.99821540469545,121.52624497121843
4209,中正區,房地(土地+建物),牯嶺街,9.45,第三種住宅區,2.0,1.0,0,7,無,12.0,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,2009-10-12,92.38,2,1,1,有,有,2018,11,3,0.0,13.0,12.0,20.0,20.0,20.0,14.0,20.0,20.0,20.0,14.0,20.0,20.0,20.0,20.0,25.00804600469545,121.55742387121843
